"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"26601",566404,"","ENSDARG00000109944","edrf1","erythroid differentiation regulatory factor 1 [Source:ZFIN;Acc:ZDB-GENE-131121-620]"
"26602",NA,"","ENSDARG00000115784","RF00001",""
"26603",NA,"","ENSDARG00000113873","RF00026",""
"26604",NA,"","ENSDARG00000080258","RF00026",""
"26605",NA,"","ENSDARG00000100141","CR626874.1",""
"26606",NA,"","ENSDARG00000091697","RF00017",""
"26607",NA,"","ENSDARG00000084729","RF00001",""
"26608",NA,"Q68EL7","ENSDARG00000014321","en1a","engrailed homeobox 1a [Source:ZFIN;Acc:ZDB-GENE-980526-216]"
"26609",100141360,"","ENSDARG00000076440","btbd6a","BTB (POZ) domain containing 6a [Source:ZFIN;Acc:ZDB-GENE-080218-26]"
"26610",NA,"","ENSDARG00000110785","RF00026",""
"26611",NA,"","ENSDARG00000110466","znf989","zinc finger protein 989 [Source:ZFIN;Acc:ZDB-GENE-050522-337]"
"26612",100310770,"","ENSDARG00000081704","dre-mir-107b","dre-mir-107b [Source:miRBase;Acc:MI0010843]"
"26613",405880,"","ENSDARG00000105208","zgc:85843","zgc:85843 [Source:ZFIN;Acc:ZDB-GENE-040426-2362]"
"26614",100135755,"","ENSDARG00000104474","il6r","interleukin 6 receptor [Source:ZFIN;Acc:ZDB-GENE-080107-7]"
"26615",NA,"","ENSDARG00000062621","satb1b","SATB homeobox 1b [Source:ZFIN;Acc:ZDB-GENE-030131-7105]"
"26616",100033588,"","ENSDARG00000083526","dre-mir-23a-3","dre-mir-23a-3 [Source:miRBase;Acc:MI0001916]"
"26617",NA,"","ENSDARG00000116547","RF00001",""
"26618",NA,"","ENSDARG00000111433","BX908765.3",""
"26619",NA,"","ENSDARG00000112383","BX119979.1",""
"26620",NA,"","ENSDARG00000116200","BX255889.5",""
"26621",NA,"","ENSDARG00000103660","RF00001",""
"26622",NA,"","ENSDARG00000112546","RF00001",""
"26623",100033535,"","ENSDARG00000082287","dre-let-7a-3","dre-let-7a-3 [Source:miRBase;Acc:MI0001860]"
"26624",NA,"","ENSDARG00000110768","si:ch211-212o1.2","si:ch211-212o1.2 [Source:ZFIN;Acc:ZDB-GENE-041111-310]"
"26625",NA,"","ENSDARG00000105988","RF00001",""
"26626",NA,"","ENSDARG00000099922","CU855912.1",""
"26627",NA,"","ENSDARG00000111264","RF00001",""
"26628",NA,"","ENSDARG00000098932","gigyf1a","GRB10 interacting GYF protein 1a [Source:ZFIN;Acc:ZDB-GENE-050809-79]"
"26629",NA,"","ENSDARG00000115891","CR533578.1",""
"26630",NA,"","ENSDARG00000109138","RF00001",""
"26631",NA,"","ENSDARG00000107337","FP085394.1",""
"26632",NA,"","ENSDARG00000114737","RF00017",""
"26633",NA,"","ENSDARG00000114320","RF00001",""
"26634",100033751,"","ENSDARG00000113006","dre-mir-738","dre-mir-738 [Source:miRBase;Acc:MI0004784]"
"26635",100033568,"","ENSDARG00000081252","dre-mir-16b","dre-mir-16b [Source:miRBase;Acc:MI0001895]"
"26636",552994,"","ENSDARG00000115174","im:6904045","im:6904045 [Source:ZFIN;Acc:ZDB-GENE-050506-75]"
"26637",NA,"A0JMC5","ENSDARG00000114656","tmem51a","transmembrane protein 51a [Source:ZFIN;Acc:ZDB-GENE-061103-481]"
"26638",NA,"","ENSDARG00000114545","RF00026",""
"26639",678641,"","ENSDARG00000003290","dab1b","Dab, reelin signal transducer, homolog 1b (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-060421-7958]"
"26640",100331984,"","ENSDARG00000108649","GALNT3","polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]"
"26641",100033754,"","ENSDARG00000081109","dre-mir-7b","dre-mir-7b [Source:miRBase;Acc:MI0001360]"
"26642",NA,"","ENSDARG00000117143","RF00001",""
"26643",100033753,"","ENSDARG00000082429","dre-mir-740","dre-mir-740 [Source:miRBase;Acc:MI0004786]"
"26644",NA,"","ENSDARG00000112350","RF00026",""
"26645",NA,"B2GT69","ENSDARG00000109819","dmtf1","cyclin D binding myb-like transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-040718-413]"
"26646",NA,"","ENSDARG00000112727","BX530085.3",""
"26647",445236,"Q6DEM3","ENSDARG00000010248","wdr54","WD repeat domain 54 [Source:ZFIN;Acc:ZDB-GENE-040801-151]"
"26648",NA,"","ENSDARG00000106997","RF00001",""
"26649",NA,"","ENSDARG00000099080","sbno1","strawberry notch homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-080522-2]"
"26650",192340,"Q8JGR8","ENSDARG00000098312","scarb2a","scavenger receptor class B, member 2a [Source:ZFIN;Acc:ZDB-GENE-020419-29]"
"26651",NA,"","ENSDARG00000114164","RF00001",""
"26652",NA,"","ENSDARG00000085130","RF00026",""
"26653",NA,"","ENSDARG00000109295","BX511176.1",""
"26654",NA,"","ENSDARG00000067596","fancb","Fanconi anemia, complementation group B [Source:ZFIN;Acc:ZDB-GENE-060510-1]"
"26655",NA,"","ENSDARG00000106131","RF00001",""
"26656",NA,"","ENSDARG00000108262","RF00001",""
"26657",NA,"","ENSDARG00000116752","CR936300.2",""
"26658",NA,"","ENSDARG00000110451","CABZ01086877.1",""
"26659",NA,"","ENSDARG00000111563","RF00003",""
"26660",403027,"F1Q506","ENSDARG00000004405","snx10a","sorting nexin 10a [Source:ZFIN;Acc:ZDB-GENE-050809-44]"
"26661",NA,"","ENSDARG00000115353","CU207215.1",""
"26662",NA,"","ENSDARG00000107442","SLC35D3","solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]"
"26663",NA,"Q1ECX6","ENSDARG00000112659","ugt8","UDP glycosyltransferase 8 [Source:ZFIN;Acc:ZDB-GENE-060616-129]"
"26664",NA,"","ENSDARG00000080158","RF00093","small nucleolar RNA, C/D box 18A [Source:HGNC Symbol;Acc:HGNC:32714]"
"26665",NA,"","ENSDARG00000107472","RF00001",""
"26666",NA,"","ENSDARG00000114864","CR388371.5",""
"26667",NA,"","ENSDARG00000115134","RF00026",""
"26668",100333685,"","ENSDARG00000086100","cd302","CD302 molecule [Source:ZFIN;Acc:ZDB-GENE-111118-1]"
"26669",406444,"Q6NWJ0","ENSDARG00000111877","bcl7ba","BCL tumor suppressor 7Ba [Source:ZFIN;Acc:ZDB-GENE-040426-2193]"
"26670",NA,"","ENSDARG00000109774","CABZ01084963.1",""
"26671",NA,"","ENSDARG00000117183","RF00026",""
"26672",NA,"","ENSDARG00000113535","RF00001",""
"26673",NA,"","ENSDARG00000110867","BX901956.2",""
"26674",NA,"","ENSDARG00000115210","RF00026",""
"26675",561821,"R4R1T7","ENSDARG00000110571","kcnk18","potassium channel, subfamily K, member 18 [Source:ZFIN;Acc:ZDB-GENE-100405-2]"
"26676",NA,"","ENSDARG00000112973","RF00026",""
"26677",NA,"","ENSDARG00000108401","LO018336.1",""
"26678",568664,"","ENSDARG00000099006","CABZ01029938.1",""
"26679",NA,"","ENSDARG00000114359","RF00001",""
"26680",574525,"A0T300","ENSDARG00000098492","olfcd2","olfactory receptor C family, d2 [Source:ZFIN;Acc:ZDB-GENE-050712-5]"
"26681",NA,"","ENSDARG00000111068","CR450836.3",""
"26682",NA,"","ENSDARG00000081883","CABZ01078244.1",""
"26683",NA,"","ENSDARG00000103262","RF00001",""
"26684",NA,"","ENSDARG00000068179","trib2","tribbles pseudokinase 2 [Source:ZFIN;Acc:ZDB-GENE-091207-3]"
"26685",100033755,"","ENSDARG00000105133","dre-mir-7a-1","dre-mir-7a-1 [Source:miRBase;Acc:MI0001361]"
"26686",NA,"","ENSDARG00000116675","RF00001",""
"26687",613244,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26688",100033463,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26689",100033471,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26690",100033472,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26691",100033473,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26692",100033793,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26693",100033794,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26694",100033795,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26695",100033796,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26696",100033797,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26697",100033798,"","ENSDARG00000114183","dre-mir-430c-1","dre-mir-430c-1 [Source:miRBase;Acc:MI0001529]"
"26698",NA,"","ENSDARG00000112870","CABZ01021599.1",""
"26699",553178,"Q52JI7","ENSDARG00000024548","cryba4","crystallin, beta A4 [Source:ZFIN;Acc:ZDB-GENE-050522-143]"
"26700",NA,"","ENSDARG00000111581","BX469929.1",""
"26701",445817,"","ENSDARG00000040861","tcf25","transcription factor 25 (basic helix-loop-helix) [Source:ZFIN;Acc:ZDB-GENE-040905-2]"
"26702",393962,"A5PN09","ENSDARG00000027501","usp20","ubiquitin specific peptidase 20 [Source:ZFIN;Acc:ZDB-GENE-040426-1219]"
"26703",NA,"","ENSDARG00000088051","AL935044.1",""
"26704",NA,"","ENSDARG00000110443","RF00001",""
"26705",NA,"","ENSDARG00000083588","LO017901.1",""
"26706",NA,"","ENSDARG00000111715","CR812847.1",""
"26707",100037351,"","ENSDARG00000110496","zgc:162989","zgc:162989 [Source:ZFIN;Acc:ZDB-GENE-070410-123]"
"26708",571825,"","ENSDARG00000077145","adcy3a","adenylate cyclase 3a [Source:ZFIN;Acc:ZDB-GENE-111027-6]"
"26709",NA,"","ENSDARG00000109751","BX511219.3",""
"26710",NA,"","ENSDARG00000019713","oatx","organic anion transporter X [Source:ZFIN;Acc:ZDB-GENE-070115-1]"
"26711",404626,"Q6NYW1","ENSDARG00000103651","map3k12","mitogen-activated protein kinase kinase kinase 12 [Source:ZFIN;Acc:ZDB-GENE-040426-2436]"
"26712",NA,"","ENSDARG00000115547","CABZ01026681.1",""
"26713",NA,"","ENSDARG00000036445","serpinh2","serine (or cysteine) peptidase inhibitor, clade H, member 2 [Source:ZFIN;Acc:ZDB-GENE-050417-12]"
"26714",NA,"","ENSDARG00000110246","RF00001",""
"26715",NA,"","ENSDARG00000109412","AL954698.3",""
"26716",NA,"","ENSDARG00000084484","RF00001",""
"26717",NA,"","ENSDARG00000114900","BX511222.3",""
"26718",570934,"","ENSDARG00000110997","FO904935.1",""
"26719",110437764,"","ENSDARG00000110997","FO904935.1",""
"26720",795656,"","ENSDARG00000112236","taar14e","trace amine associated receptor 14e [Source:ZFIN;Acc:ZDB-GENE-041210-317]"
"26721",NA,"","ENSDARG00000109763","BX640477.1",""
"26722",100141364,"","ENSDARG00000115625","zgc:172180","zgc:172180 [Source:ZFIN;Acc:ZDB-GENE-080219-31]"
"26723",NA,"","ENSDARG00000108250","RF00001",""
"26724",NA,"","ENSDARG00000110905","BX005025.2",""
"26725",326933,"","ENSDARG00000112198","dpf2","D4, zinc and double PHD fingers family 2 [Source:ZFIN;Acc:ZDB-GENE-041024-2]"
"26726",NA,"","ENSDARG00000085825","RF00564",""
"26727",403051,"A4IG19","ENSDARG00000116450","pygb","phosphorylase, glycogen; brain [Source:ZFIN;Acc:ZDB-GENE-040928-2]"
"26728",560099,"","ENSDARG00000117076","BX005085.7",""
"26729",NA,"","ENSDARG00000104358","FP016005.1",""
"26730",NA,"","ENSDARG00000110847","RF00026",""
"26731",NA,"","ENSDARG00000116210","CABZ01102038.1",""
"26732",101885512,"","ENSDARG00000090401","CABZ01020840.1","Danio rerio apoptosis facilitator Bcl-2-like protein 14 (LOC101885512), mRNA. [Source:RefSeq mRNA;Acc:NM_001328001]"
"26733",641563,"","ENSDARG00000056798","zgc:123297","zgc:123297 [Source:ZFIN;Acc:ZDB-GENE-051127-9]"
"26734",NA,"","ENSDARG00000116368","CR846080.3",""
"26735",NA,"","ENSDARG00000115366","RF00026",""
"26736",100002334,"","ENSDARG00000102858","sc:d189","sc:d189 [Source:ZFIN;Acc:ZDB-GENE-080303-11]"
"26737",NA,"","ENSDARG00000083084","RF00001",""
"26738",NA,"","ENSDARG00000112093","BX571983.1",""
"26739",100334261,"","ENSDARG00000078123","slitrk3a","SLIT and NTRK-like family, member 3a [Source:ZFIN;Acc:ZDB-GENE-130226-1]"
"26740",NA,"A9JTC5","ENSDARG00000116788","utp6","UTP6, small subunit (SSU) processome component, homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-040426-769]"
"26741",NA,"","ENSDARG00000085746","RF00001",""
"26742",449545,"Q642H6","ENSDARG00000113146","crata","carnitine O-acetyltransferase a [Source:ZFIN;Acc:ZDB-GENE-040927-17]"
"26743",NA,"","ENSDARG00000091486","RF00003",""
"26744",NA,"","ENSDARG00000113695","atp6v0a2b","ATPase H+ transporting V0 subunit a2b [Source:ZFIN;Acc:ZDB-GENE-060526-4]"
"26745",NA,"","ENSDARG00000113095","FO904933.1",""
"26746",NA,"","ENSDARG00000109107","RF00001",""
"26747",NA,"","ENSDARG00000101582","RF00001",""
"26748",NA,"","ENSDARG00000104439","cldnd1a","claudin domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-030131-7568]"
"26749",560594,"A5PF44","ENSDARG00000060631","si:ch211-182d3.1","si:ch211-182d3.1 [Source:ZFIN;Acc:ZDB-GENE-060526-61]"
"26750",NA,"","ENSDARG00000026454","mis12","MIS12 kinetochore complex component [Source:ZFIN;Acc:ZDB-GENE-040426-1372]"
"26751",NA,"","ENSDARG00000115065","BX004975.4",""
"26752",NA,"","ENSDARG00000113489","RF00001",""
"26753",NA,"","ENSDARG00000112391","CR926887.3",""
"26754",NA,"","ENSDARG00000109764","RF00001",""
"26755",NA,"","ENSDARG00000105031","RF01951",""
"26756",NA,"","ENSDARG00000113997","si:dkey-23o4.6","si:dkey-23o4.6 [Source:ZFIN;Acc:ZDB-GENE-100922-3]"
"26757",550259,"","ENSDARG00000099755","pfklb","phosphofructokinase, liver b [Source:ZFIN;Acc:ZDB-GENE-050417-62]"
"26758",100033547,"","ENSDARG00000083425","dre-let-7g-2","dre-let-7g-2 [Source:miRBase;Acc:MI0001874]"
"26759",NA,"","ENSDARG00000080732","RF00001",""
"26760",NA,"","ENSDARG00000112739","CR847970.1",""
"26761",NA,"","ENSDARG00000113363","CU571384.1",""
"26762",NA,"","ENSDARG00000105869","RF00001",""
"26763",563783,"","ENSDARG00000117075","arsib","arylsulfatase family, member Ib [Source:ZFIN;Acc:ZDB-GENE-100819-1]"
"26764",NA,"","ENSDARG00000103991","CABZ01074398.1",""
"26765",100034381,"","ENSDARG00000111908","taar13e","trace amine associated receptor 13e [Source:ZFIN;Acc:ZDB-GENE-041014-70]"
"26766",100033732,"","ENSDARG00000080893","dre-mir-722","dre-mir-722 [Source:miRBase;Acc:MI0004765]"
"26767",393720,"Q6PBX8","ENSDARG00000013044","ndufv2","NADH dehydrogenase (ubiquinone) flavoprotein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1713]"
"26768",NA,"","ENSDARG00000080449","RF00001",""
"26769",101884653,"","ENSDARG00000086631","rnh1","ribonuclease/angiogenin inhibitor 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4718]"
"26770",565287,"","ENSDARG00000089888","daglb","diacylglycerol lipase, beta [Source:ZFIN;Acc:ZDB-GENE-070619-2]"
"26771",NA,"","ENSDARG00000115246","BX927234.2",""
"26772",100033557,"","ENSDARG00000081362","dre-mir-9-5","dre-mir-9-5 [Source:miRBase;Acc:MI0001884]"
"26773",NA,"","ENSDARG00000102982","KCNA6","potassium voltage-gated channel subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:6225]"
"26774",NA,"","ENSDARG00000111949","BX005442.2",""
"26775",NA,"","ENSDARG00000112821","BX890597.3",""
"26776",431756,"Q6GQN7","ENSDARG00000112165","rabepk","Rab9 effector protein with kelch motifs [Source:ZFIN;Acc:ZDB-GENE-040704-52]"
"26777",431756,"B2GNL1","ENSDARG00000112165","rabepk","Rab9 effector protein with kelch motifs [Source:ZFIN;Acc:ZDB-GENE-040704-52]"
"26778",NA,"","ENSDARG00000110520","RF00001",""
"26779",559194,"A5PLC8","ENSDARG00000101766","ptmab","prothymosin, alpha b [Source:ZFIN;Acc:ZDB-GENE-030131-8681]"
"26780",751676,"","ENSDARG00000068916","ppp1r35","protein phosphatase 1, regulatory subunit 35 [Source:ZFIN;Acc:ZDB-GENE-060825-232]"
"26781",NA,"","ENSDARG00000116230","CT956101.3",""
"26782",793365,"","ENSDARG00000110901","v2rh32","vomeronasal 2 receptor, h32 [Source:ZFIN;Acc:ZDB-GENE-050419-41]"
"26783",NA,"","ENSDARG00000081850","RF00425",""
"26784",NA,"","ENSDARG00000113628","RF00001",""
"26785",336063,"Q6P2U5","ENSDARG00000101626","arf6a","ADP-ribosylation factor 6a [Source:ZFIN;Acc:ZDB-GENE-030131-8007]"
"26786",NA,"","ENSDARG00000112370","FQ377918.1",""
"26787",NA,"","ENSDARG00000111418","BX908765.2",""
"26788",NA,"","ENSDARG00000117102","AL954175.1",""
"26789",NA,"","ENSDARG00000101647","RF00003",""
"26790",NA,"","ENSDARG00000116945","RF00001",""
"26791",NA,"","ENSDARG00000101566","CR769772.4",""
"26792",NA,"","ENSDARG00000084316","RF00001",""
"26793",NA,"","ENSDARG00000068912","zgc:153012","zgc:153012 [Source:ZFIN;Acc:ZDB-GENE-061103-559]"
"26794",NA,"","ENSDARG00000085328","RF00001",""
"26795",NA,"","ENSDARG00000111857","RF00003",""
"26796",541362,"","ENSDARG00000104078","zgc:113336","zgc:113336 [Source:ZFIN;Acc:ZDB-GENE-050320-55]"
"26797",NA,"","ENSDARG00000116577","RF00001",""
"26798",NA,"","ENSDARG00000112703","CU013534.1",""
"26799",NA,"","ENSDARG00000085423","RF00001",""
"26800",436839,"Q6DGV5","ENSDARG00000046106","rab10","RAB10, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040718-304]"
"26801",NA,"","ENSDARG00000107150","RF00001",""
"26802",100000808,"","ENSDARG00000110788","zbed4","zinc finger, BED-type containing 4 [Source:ZFIN;Acc:ZDB-GENE-041210-305]"
"26803",NA,"","ENSDARG00000110935","BX088692.3",""
"26804",NA,"","ENSDARG00000110164","RF00001",""
"26805",NA,"","ENSDARG00000104212","RF00001",""
"26806",NA,"","ENSDARG00000106085","RF00001",""
"26807",324421,"Q6PC13","ENSDARG00000045297","phb2a","prohibitin 2a [Source:ZFIN;Acc:ZDB-GENE-030131-3141]"
"26808",NA,"","ENSDARG00000114596","RF00026",""
"26809",405855,"","ENSDARG00000116817","BX470236.9",""
"26810",NA,"","ENSDARG00000113211","RF00001",""
"26811",NA,"","ENSDARG00000115403","BX530069.3",""
"26812",568244,"","ENSDARG00000069157","tmem135","transmembrane protein 135 [Source:ZFIN;Acc:ZDB-GENE-070424-70]"
"26813",NA,"","ENSDARG00000113122","CR392043.1",""
"26814",NA,"","ENSDARG00000114441","RF00001",""
"26815",NA,"","ENSDARG00000080407","RF00001",""
"26816",449942,"","ENSDARG00000114038","ska2","spindle and kinetochore associated complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-041008-202]"
"26817",797287,"","ENSDARG00000052176","zgc:171711","zgc:171711 [Source:ZFIN;Acc:ZDB-GENE-070928-25]"
"26818",100332262,"","ENSDARG00000060521","rbm27","RNA binding motif protein 27 [Source:ZFIN;Acc:ZDB-GENE-110411-31]"
"26819",NA,"","ENSDARG00000083005","RF00001",""
"26820",NA,"","ENSDARG00000110388","AL935136.1",""
"26821",NA,"","ENSDARG00000106283","RF00001",""
"26822",564608,"","ENSDARG00000111728","tmem198b","transmembrane protein 198b [Source:ZFIN;Acc:ZDB-GENE-050809-123]"
"26823",NA,"","ENSDARG00000113082","RF00001",""
"26824",NA,"","ENSDARG00000106387","RF00001",""
"26825",NA,"","ENSDARG00000110887","AL627325.1",""
"26826",NA,"","ENSDARG00000111546","CR788244.1",""
"26827",NA,"","ENSDARG00000081734","RF00001",""
"26828",NA,"","ENSDARG00000113985","BX465203.1",""
"26829",NA,"","ENSDARG00000113410","RF00001",""
"26830",NA,"","ENSDARG00000116705","RF00001",""
"26831",NA,"","ENSDARG00000111236","RF00001",""
"26832",NA,"","ENSDARG00000111160","AL929338.2",""
"26833",394003,"Q7T296","ENSDARG00000070919","cpne5b","copine Vb [Source:ZFIN;Acc:ZDB-GENE-040426-1398]"
"26834",NA,"","ENSDARG00000113344","RF01848",""
"26835",NA,"","ENSDARG00000008575","lyst","lysosomal trafficking regulator [Source:ZFIN;Acc:ZDB-GENE-070702-1]"
"26836",NA,"","ENSDARG00000115543","CT030048.1",""
"26837",NA,"","ENSDARG00000081415","RF00001",""
"26838",565611,"","ENSDARG00000075626","zgc:172090","zgc:172090 [Source:ZFIN;Acc:ZDB-GENE-080204-40]"
"26839",NA,"","ENSDARG00000103841","CU024870.1",""
"26840",NA,"","ENSDARG00000112569","BX321875.3",""
"26841",NA,"","ENSDARG00000115649","AL929282.1",""
"26842",NA,"B2GRS6","ENSDARG00000115289","ndel1b","nudE neurodevelopment protein 1-like 1b [Source:ZFIN;Acc:ZDB-GENE-030131-5889]"
"26843",NA,"","ENSDARG00000116320","RF00001",""
"26844",NA,"","ENSDARG00000109997","RF00001",""
"26845",NA,"","ENSDARG00000106982","RF00001",""
"26846",NA,"","ENSDARG00000112433","FO818699.1",""
"26847",NA,"","ENSDARG00000113509","RF00001",""
"26848",NA,"","ENSDARG00000091207","mlnr","motilin receptor [Source:ZFIN;Acc:ZDB-GENE-130530-1015]"
"26849",406570,"","ENSDARG00000101364","wfikkn1","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2465]"
"26850",NA,"","ENSDARG00000116873","RF00026",""
"26851",NA,"","ENSDARG00000115170","AL929507.14",""
"26852",NA,"","ENSDARG00000083986","RF01241",""
"26853",NA,"","ENSDARG00000110985","RF00001",""
"26854",NA,"","ENSDARG00000111577","RF00026",""
"26855",NA,"","ENSDARG00000112119","BX088528.1",""
"26856",NA,"","ENSDARG00000113839","RF00001",""
"26857",NA,"","ENSDARG00000106375","RF00001",""
"26858",NA,"","ENSDARG00000116487","CABZ01039304.1",""
"26859",798836,"Q6DG37","ENSDARG00000068883","tspan13a","tetraspanin 13a [Source:ZFIN;Acc:ZDB-GENE-040718-19]"
"26860",NA,"","ENSDARG00000109509","BX248092.1",""
"26861",NA,"","ENSDARG00000113231","RF00415",""
"26862",NA,"","ENSDARG00000106712","RF00001",""
"26863",NA,"","ENSDARG00000110024","FQ377903.3",""
"26864",NA,"","ENSDARG00000109159","RF00001",""
"26865",NA,"","ENSDARG00000112757","RF00026",""
"26866",100333871,"","ENSDARG00000110900","CABZ01078606.1",""
"26867",NA,"","ENSDARG00000115826","BX649313.2",""
"26868",NA,"","ENSDARG00000114608","BX088654.2",""
"26869",393507,"","ENSDARG00000114208","stk17b","serine/threonine kinase 17b (apoptosis-inducing) [Source:ZFIN;Acc:ZDB-GENE-040426-1499]"
"26870",NA,"","ENSDARG00000083007","RF00001",""
"26871",102466813,"","ENSDARG00000102732","dre-mir-7147","dre-mir-7147 [Source:miRBase;Acc:MI0023606]"
"26872",NA,"","ENSDARG00000114036","BX248510.12",""
"26873",NA,"","ENSDARG00000115989","BX323887.1",""
"26874",NA,"","ENSDARG00000104924","BX072577.1",""
"26875",NA,"","ENSDARG00000113253","CT025775.2",""
"26876",NA,"","ENSDARG00000082109","RF00001",""
"26877",NA,"","ENSDARG00000111544","BX927244.2",""
"26878",100033734,"","ENSDARG00000100648","dre-mir-723","dre-mir-723 [Source:miRBase;Acc:MI0004767]"
"26879",NA,"","ENSDARG00000084755","RF00001",""
"26880",NA,"","ENSDARG00000083268","RF00611",""
"26881",NA,"","ENSDARG00000116063","RF00026",""
"26882",NA,"","ENSDARG00000113689","RF00001",""
"26883",100033579,"","ENSDARG00000100879","dre-mir-19d","dre-mir-19d [Source:miRBase;Acc:MI0001906]"
"26884",NA,"","ENSDARG00000016594","haus4","HAUS augmin-like complex, subunit 4 [Source:ZFIN;Acc:ZDB-GENE-040718-122]"
"26885",100033634,"","ENSDARG00000083123","dre-mir-125a-1","dre-mir-125a-1 [Source:miRBase;Acc:MI0001972]"
"26886",100310769,"","ENSDARG00000084219","dre-mir-2191","dre-mir-2191 [Source:miRBase;Acc:MI0010842]"
"26887",NA,"","ENSDARG00000113959","AL929549.2",""
"26888",NA,"","ENSDARG00000116559","RF00026",""
"26889",NA,"","ENSDARG00000112289","RF00001",""
"26890",100005852,"","ENSDARG00000115407","fgf22","fibroblast growth factor 22 [Source:ZFIN;Acc:ZDB-GENE-050208-380]"
"26891",100033574,"","ENSDARG00000080931","dre-mir-18b","dre-mir-18b [Source:miRBase;Acc:MI0001901]"
"26892",102465686,"","ENSDARG00000101558","dre-mir-7149","dre-mir-7149 [Source:miRBase;Acc:MI0023608]"
"26893",NA,"","ENSDARG00000110739","RF00001",""
"26894",NA,"","ENSDARG00000098599","CABZ01072810.1",""
"26895",NA,"","ENSDARG00000114012","CU062431.1",""
"26896",NA,"","ENSDARG00000115688","hirip3","HIRA interacting protein 3 [Source:ZFIN;Acc:ZDB-GENE-030131-5753]"
"26897",NA,"","ENSDARG00000114854","RF00001",""
"26898",100033719,"","ENSDARG00000098708","dre-mir-365-2","dre-mir-365-2 [Source:miRBase;Acc:MI0002069]"
"26899",103908660,"","ENSDARG00000090998","si:cabz01071911.3","si:cabz01071911.3 [Source:ZFIN;Acc:ZDB-GENE-161017-60]"
"26900",NA,"","ENSDARG00000114476","RF00001",""
"26901",NA,"","ENSDARG00000111564","RF00001",""
"26902",NA,"","ENSDARG00000109235","CABZ01103862.1",""
"26903",NA,"","ENSDARG00000045269","pts","6-pyruvoyltetrahydropterin synthase [Source:ZFIN;Acc:ZDB-GENE-070615-3]"
"26904",NA,"","ENSDARG00000115363","BX530719.6",""
"26905",NA,"","ENSDARG00000116396","RF00026",""
"26906",NA,"","ENSDARG00000082818","RF00001",""
"26907",751718,"","ENSDARG00000115279","rab33a","RAB33A, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-060825-283]"
"26908",NA,"","ENSDARG00000112939","RF00026",""
"26909",NA,"","ENSDARG00000098611","RF00001",""
"26910",NA,"","ENSDARG00000116023","CR318589.2",""
"26911",557513,"","ENSDARG00000059936","herc4","HECT and RLD domain containing E3 ubiquitin protein ligase 4 [Source:ZFIN;Acc:ZDB-GENE-070801-1]"
"26912",NA,"","ENSDARG00000093082","LO018605.1",""
"26913",NA,"","ENSDARG00000107265","RF00001",""
"26914",550238,"","ENSDARG00000099566","lmbrd2a","LMBR1 domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-050417-32]"
"26915",30265,"","ENSDARG00000014571","ctnnb1","catenin (cadherin-associated protein), beta 1 [Source:ZFIN;Acc:ZDB-GENE-980526-362]"
"26916",NA,"","ENSDARG00000113979","RF00003",""
"26917",NA,"","ENSDARG00000105078","CABZ01002809.1",""
"26918",NA,"","ENSDARG00000111225","BX546485.1",""
"26919",NA,"","ENSDARG00000082290","RF01229",""
