"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"23791",314639,"","ENSRNOG00000020416","Zfr2","zinc finger RNA binding protein 2 [Source:RGD Symbol;Acc:1304737]"
"23792",652926,"Q4TU73","ENSRNOG00000040026","Rhoxf10","Rhox homeobox family member 10 [Source:RGD Symbol;Acc:1563291]"
"23793",24903,"","ENSRNOG00000030387","Kng1","kininogen 1 [Source:RGD Symbol;Acc:1359376]"
"23794",25087,"","ENSRNOG00000030387","Kng1","kininogen 1 [Source:RGD Symbol;Acc:1359376]"
"23795",288001,"","ENSRNOG00000030387","Kng1","kininogen 1 [Source:RGD Symbol;Acc:1359376]"
"23796",312365,"","ENSRNOG00000011530","Fam188b","family with sequence similarity 188, member B [Source:RGD Symbol;Acc:1562590]"
"23797",688905,"","ENSRNOG00000023837","Mtx3","metaxin 3 [Source:RGD Symbol;Acc:1583002]"
"23798",100364132,"","ENSRNOG00000046469","Zfp300","zinc finger protein 300 [Source:RGD Symbol;Acc:2321626]"
"23799",691306,"D3ZRF8","ENSRNOG00000026112","Tmem202","transmembrane protein 202 [Source:RGD Symbol;Acc:1585107]"
"23800",246358,"Q99ME0","ENSRNOG00000002829","Ppbp","pro-platelet basic protein [Source:RGD Symbol;Acc:70548]"
"23801",363854,"B5DF91","ENSRNOG00000001069","Elavl1","ELAV like RNA binding protein 1 [Source:RGD Symbol;Acc:1308649]"
"23802",NA,"","ENSRNOG00000057563","AABR07002997.2",""
"23803",304690,"D3ZKA0","ENSRNOG00000028194","Serpinb13","serpin family B member 13 [Source:RGD Symbol;Acc:1304661]"
"23804",298748,"Q5XI79","ENSRNOG00000005279","Ndufaf7","NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:RGD Symbol;Acc:1311578]"
"23805",361925,"Q4KM87","ENSRNOG00000011553","Actl6a","actin-like 6A [Source:RGD Symbol;Acc:1307747]"
"23806",NA,"","ENSRNOG00000059543","RF00026",""
"23807",NA,"","ENSRNOG00000055956","AABR07015078.1",""
"23808",289752,"B1WC50","ENSRNOG00000009437","Ewsr1","EWS RNA-binding protein 1 [Source:RGD Symbol;Acc:1307258]"
"23809",497936,"G3V7A2","ENSRNOG00000009870","Tmem88","transmembrane protein 88 [Source:RGD Symbol;Acc:1561781]"
"23810",NA,"","ENSRNOG00000051959","RF00100",""
"23811",405963,"","ENSRNOG00000047818","LOC108348039","olfactory receptor 6C1-like [Source:RGD Symbol;Acc:11415387]"
"23812",108348039,"","ENSRNOG00000047818","LOC108348039","olfactory receptor 6C1-like [Source:RGD Symbol;Acc:11415387]"
"23813",NA,"","ENSRNOG00000012652","AABR07065139.1",""
"23814",361028,"B2RZ29","ENSRNOG00000011611","Mapk1ip1l","mitogen-activated protein kinase 1 interacting protein 1-like [Source:RGD Symbol;Acc:1311455]"
"23815",361028,"D3ZNX9","ENSRNOG00000011611","Mapk1ip1l","mitogen-activated protein kinase 1 interacting protein 1-like [Source:RGD Symbol;Acc:1311455]"
"23816",NA,"","ENSRNOG00000035628","Mir3597-2","microRNA 3597-2 [Source:RGD Symbol;Acc:4888542]"
"23817",362711,"A1L1L2","ENSRNOG00000008812","Tmem214","transmembrane protein 214 [Source:RGD Symbol;Acc:1311324]"
"23818",362258,"","ENSRNOG00000023989","Actr5","ARP5 actin-related protein 5 homolog [Source:RGD Symbol;Acc:1307958]"
"23819",306231,"Q6TUH0","ENSRNOG00000059442","Pde12","phosphodiesterase 12 [Source:RGD Symbol;Acc:1310975]"
"23820",306231,"Q6AXQ5","ENSRNOG00000059442","Pde12","phosphodiesterase 12 [Source:RGD Symbol;Acc:1310975]"
"23821",NA,"","ENSRNOG00000056990","RF00156",""
"23822",24175,"P22086","ENSRNOG00000009299","Adra2c","adrenoceptor alpha 2C [Source:RGD Symbol;Acc:2058]"
"23823",305506,"Q3KRD8","ENSRNOG00000049497","Eif6","eukaryotic translation initiation factor 6 [Source:RGD Symbol;Acc:1305373]"
"23824",NA,"","ENSRNOG00000035619","Mir296","microRNA 296 [Source:RGD Symbol;Acc:2325345]"
"23825",NA,"","ENSRNOG00000059872","RF00418","microRNA 3068 [Source:MGI Symbol;Acc:MGI:4834241]"
"23826",310935,"Q5I0Q1","ENSRNOG00000009548","Fpgt","fucose-1-phosphate guanylyltransferase [Source:RGD Symbol;Acc:735121]"
"23827",310935,"A0A0G2K0C0","ENSRNOG00000009548","Fpgt","fucose-1-phosphate guanylyltransferase [Source:RGD Symbol;Acc:735121]"
"23828",116682,"P70712","ENSRNOG00000029993","Kynu","kynureninase [Source:RGD Symbol;Acc:71061]"
"23829",NA,"","ENSRNOG00000057516","RF00026",""
"23830",25545,"","ENSRNOG00000051483","LOC103689961","selenoprotein W-like [Source:RGD Symbol;Acc:9418506]"
"23831",315326,"","ENSRNOG00000010588","Tns2","tensin 2 [Source:RGD Symbol;Acc:1310917]"
"23832",114613,"","ENSRNOG00000018822","Slc5a5","solute carrier family 5 member 5 [Source:RGD Symbol;Acc:69267]"
"23833",NA,"","ENSRNOG00000056351","RF00066",""
"23834",316231,"D3ZX04","ENSRNOG00000018863","Abcc10","ATP binding cassette subfamily C member 10 [Source:RGD Symbol;Acc:1306696]"
"23835",298941,"","ENSRNOG00000005678","Lamb1","laminin subunit beta 1 [Source:RGD Symbol;Acc:1306311]"
"23836",NA,"","ENSRNOG00000059565","RF00421",""
"23837",NA,"","ENSRNOG00000061362","RF00405","predicted gene, 22341 [Source:MGI Symbol;Acc:MGI:5452118]"
"23838",282821,"Q8CH93","ENSRNOG00000010994","Has1","hyaluronan synthase 1 [Source:RGD Symbol;Acc:708528]"
"23839",360563,"D3ZXL5","ENSRNOG00000018550","Ncbp3","nuclear cap binding subunit 3 [Source:RGD Symbol;Acc:1308139]"
"23840",NA,"","ENSRNOG00000052117","RF00003",""
"23841",24483,"M9NW49","ENSRNOG00000020369","Igf2","insulin-like growth factor 2 [Source:RGD Symbol;Acc:2870]"
"23842",24483,"A0A0G2JTA6","ENSRNOG00000020369","Igf2","insulin-like growth factor 2 [Source:RGD Symbol;Acc:2870]"
"23843",24483,"P01346","ENSRNOG00000020369","Igf2","insulin-like growth factor 2 [Source:RGD Symbol;Acc:2870]"
"23844",NA,"","ENSRNOG00000050286","AABR07033047.1",""
"23845",NA,"","ENSRNOG00000061875","RF00100",""
"23846",312516,"D3ZR17","ENSRNOG00000017838","Gmcl1","germ cell-less, spermatogenesis associated 1 [Source:RGD Symbol;Acc:1359265]"
"23847",312516,"Q5I287","ENSRNOG00000017838","Gmcl1","germ cell-less, spermatogenesis associated 1 [Source:RGD Symbol;Acc:1359265]"
"23848",362392,"D3ZR17","ENSRNOG00000017838","Gmcl1","germ cell-less, spermatogenesis associated 1 [Source:RGD Symbol;Acc:1359265]"
"23849",362392,"Q5I287","ENSRNOG00000017838","Gmcl1","germ cell-less, spermatogenesis associated 1 [Source:RGD Symbol;Acc:1359265]"
"23850",NA,"","ENSRNOG00000057368","RF00560",""
"23851",NA,"","ENSRNOG00000030827","AC111632.1",""
"23852",362702,"D3ZFF4","ENSRNOG00000034026","Lclat1","lysocardiolipin acyltransferase 1 [Source:RGD Symbol;Acc:1565906]"
"23853",NA,"","ENSRNOG00000056935","RF00100",""
"23854",24368,"Q5M964","ENSRNOG00000003653","Fh","fumarate hydratase [Source:RGD Symbol;Acc:2614]"
"23855",NA,"","ENSRNOG00000048427","AABR07024825.2",""
"23856",NA,"","ENSRNOG00000057907","RF00560","predicted gene, 23985 [Source:MGI Symbol;Acc:MGI:5453762]"
"23857",NA,"","ENSRNOG00000044631","RF00001",""
"23858",360268,"Q99ND5","ENSRNOG00000001957","Sult1e1","sulfotransferase family 1E member 1 [Source:RGD Symbol;Acc:3776]"
"23859",NA,"","ENSRNOG00000053058","AABR07014885.1",""
"23860",NA,"","ENSRNOG00000029493","AABR07010524.1",""
"23861",NA,"D3Z9K8","ENSRNOG00000020452","Nsmce4a","NSE4 homolog A, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:25935]"
"23862",NA,"","ENSRNOG00000060106","AABR07016722.1",""
"23863",287930,"D4A9Z2","ENSRNOG00000001845","Top3b","DNA topoisomerase III beta [Source:RGD Symbol;Acc:1309468]"
"23864",64156,"Q6P7R7","ENSRNOG00000019974","Uba52","ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:RGD Symbol;Acc:68344]"
"23865",64156,"P62986","ENSRNOG00000019974","Uba52","ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:RGD Symbol;Acc:68344]"
"23866",29498,"P27213","ENSRNOG00000009250","Pts","6-pyruvoyl-tetrahydropterin synthase [Source:RGD Symbol;Acc:68367]"
"23867",NA,"","ENSRNOG00000053429","AABR07065589.1",""
"23868",NA,"","ENSRNOG00000061047","AABR07017159.2",""
"23869",NA,"","ENSRNOG00000035079","AABR07049695.1",""
"23870",NA,"","ENSRNOG00000050475","AABR07061556.1",""
"23871",NA,"","ENSRNOG00000060009","AABR07005794.1",""
"23872",NA,"","ENSRNOG00000059909","AABR07006654.2",""
"23873",NA,"","ENSRNOG00000053831","AABR07065049.2",""
"23874",680466,"D3ZIJ1","ENSRNOG00000015568","Plpp5","phospholipid phosphatase 5 [Source:RGD Symbol;Acc:1591734]"
"23875",257644,"Q8VIL3","ENSRNOG00000048682","Zwint","ZW10 interacting kinetochore protein [Source:RGD Symbol;Acc:628671]"
"23876",692032,"","ENSRNOG00000024813","Mzt1","mitotic spindle organizing protein 1 [Source:RGD Symbol;Acc:1592140]"
"23877",140726,"Q8VHW8","ENSRNOG00000003288","Cacng5","calcium voltage-gated channel auxiliary subunit gamma 5 [Source:RGD Symbol;Acc:628805]"
"23878",NA,"","ENSRNOG00000053808","AABR07054352.3",""
"23879",500491,"","ENSRNOG00000033602","Ifna16l1","interferon, alpha 16-like 1 [Source:RGD Symbol;Acc:1565225]"
"23880",83620,"Q9QX19","ENSRNOG00000001143","Cit","citron rho-interacting serine/threonine kinase [Source:RGD Symbol;Acc:70878]"
"23881",NA,"","ENSRNOG00000060527","AABR07035717.1",""
"23882",NA,"","ENSRNOG00000056512","AABR07054609.1",""
"23883",303179,"E9PTV0","ENSRNOG00000002928","Guk1","guanylate kinase 1 [Source:RGD Symbol;Acc:1309638]"
"23884",NA,"","ENSRNOG00000054002","AABR07025152.1",""
"23885",361651,"D3ZFB6","ENSRNOG00000029366","Prrt2","proline-rich transmembrane protein 2 [Source:RGD Symbol;Acc:1564195]"
"23886",84114,"","ENSRNOG00000001547","Agps","alkylglycerone phosphate synthase [Source:RGD Symbol;Acc:620364]"
"23887",NA,"","ENSRNOG00000061619","LOC102553734","uncharacterized LOC102553734 [Source:RGD Symbol;Acc:7662935]"
"23888",310760,"D4A8X8","ENSRNOG00000014479","Cttnbp2nl","CTTNBP2 N-terminal like [Source:RGD Symbol;Acc:1310822]"
"23889",NA,"","ENSRNOG00000048755","AABR07054897.1",""
"23890",NA,"","ENSRNOG00000060210","AABR07057116.1",""
"23891",58964,"R9PXW5","ENSRNOG00000020721","Nme6","NME/NM23 nucleoside diphosphate kinase 6 [Source:RGD Symbol;Acc:61896]"
"23892",363790,"","ENSRNOG00000002459","Fbxo40","F-box protein 40 [Source:RGD Symbol;Acc:1309781]"
"23893",NA,"","ENSRNOG00000057158","AABR07060694.1",""
"23894",59318,"","ENSRNOG00000021410","Negr1","neuronal growth regulator 1 [Source:RGD Symbol;Acc:708416]"
"23895",NA,"","ENSRNOG00000053760","AC126071.2",""
"23896",302661,"D3ZUD5","ENSRNOG00000004574","Ofd1","OFD1, centriole and centriolar satellite protein [Source:RGD Symbol;Acc:1562231]"
"23897",287821,"","ENSRNOG00000053055","Otop3","otopetrin 3 [Source:RGD Symbol;Acc:1306663]"
"23898",316273,"","ENSRNOG00000012543","Mcm3","minichromosome maintenance complex component 3 [Source:RGD Symbol;Acc:1305168]"
"23899",NA,"","ENSRNOG00000049260","AABR07013095.1",""
"23900",289250,"M0R5Y7","ENSRNOG00000003509","Olr1588","olfactory receptor 1588 [Source:RGD Symbol;Acc:1333597]"
"23901",83688,"Q9EQS0","ENSRNOG00000018367","Taldo1","transaldolase 1 [Source:RGD Symbol;Acc:620674]"
"23902",NA,"","ENSRNOG00000059889","AC120291.4",""
"23903",315571,"","ENSRNOG00000050953","LOC100910640","olfactory receptor 144-like [Source:RGD Symbol;Acc:6497293]"
"23904",100910500,"","ENSRNOG00000050953","LOC100910640","olfactory receptor 144-like [Source:RGD Symbol;Acc:6497293]"
"23905",287097,"","ENSRNOG00000003542","AABR07029198.1","host cell factor C1 regulator 1  [Source:RefSeq peptide;Acc:NP_001093962]"
"23906",311030,"Q5XHY7","ENSRNOG00000027447","Stam2","signal transducing adaptor molecule 2 [Source:RGD Symbol;Acc:1311497]"
"23907",315959,"D4A9S3","ENSRNOG00000023021","Msl2","MSL complex subunit 2 [Source:RGD Symbol;Acc:1310355]"
"23908",NA,"Q7TP33","ENSRNOG00000056970","AABR07063425.3",""
"23909",81504,"P62994","ENSRNOG00000003990","Grb2","growth factor receptor bound protein 2 [Source:RGD Symbol;Acc:619758]"
"23910",29589,"P62516","ENSRNOG00000002784","Pou3f4","POU class 3 homeobox 4 [Source:RGD Symbol;Acc:61947]"
"23911",100910128,"","ENSRNOG00000059664","LOC100910128","olfactory receptor 8D1-like [Source:RGD Symbol;Acc:6500205]"
"23912",498492,"Q5BJM2","ENSRNOG00000026056","Ccnb1ip1","cyclin B1 interacting protein 1 [Source:RGD Symbol;Acc:1561930]"
"23913",361859,"F1LTB9","ENSRNOG00000000581","Cdc40","cell division cycle 40 [Source:RGD Symbol;Acc:1307063]"
"23914",NA,"","ENSRNOG00000054914","AABR07005040.2",""
"23915",691066,"D3ZJ15","ENSRNOG00000015460","Tm4sf20","transmembrane 4 L six family member 20 [Source:RGD Symbol;Acc:1588633]"
"23916",NA,"","ENSRNOG00000041851","RF00001",""
"23917",252894,"","ENSRNOG00000042322","Pcdhga4","protocadherin gamma subfamily A, 4 [Source:RGD Symbol;Acc:620725]"
"23918",NA,"","ENSRNOG00000047938","LOC688340","T-cell receptor alpha chain V region PHDS58-like [Source:RGD Symbol;Acc:11446160]"
"23919",54320,"A0A0G2JSN8","ENSRNOG00000014961","Pdpn","podoplanin [Source:RGD Symbol;Acc:61819]"
"23920",298598,"Q6P756","ENSRNOG00000008427","Necap2","NECAP endocytosis associated 2 [Source:RGD Symbol;Acc:735063]"
"23921",NA,"","ENSRNOG00000052856","RF00565","predicted gene, 22387 [Source:MGI Symbol;Acc:MGI:5452164]"
"23922",298693,"D4A3X3","ENSRNOG00000021802","Isg15","ISG15 ubiquitin-like modifier [Source:RGD Symbol;Acc:1310312]"
"23923",360572,"B5DES1","ENSRNOG00000023344","Rpl23a","ribosomal protein L23a [Source:RGD Symbol;Acc:1304897]"
"23924",360572,"P62752","ENSRNOG00000023344","Rpl23a","ribosomal protein L23a [Source:RGD Symbol;Acc:1304897]"
"23925",498523,"B5DES1","ENSRNOG00000023344","Rpl23a","ribosomal protein L23a [Source:RGD Symbol;Acc:1304897]"
"23926",498523,"P62752","ENSRNOG00000023344","Rpl23a","ribosomal protein L23a [Source:RGD Symbol;Acc:1304897]"
"23927",79430,"Q1W583","ENSRNOG00000009897","Clcnkb","chloride voltage-gated channel Kb [Source:RGD Symbol;Acc:628639]"
"23928",79430,"G3V7B3","ENSRNOG00000009897","Clcnkb","chloride voltage-gated channel Kb [Source:RGD Symbol;Acc:628639]"
"23929",NA,"","ENSRNOG00000059596","RF00100",""
"23930",114028,"","ENSRNOG00000010649","Ctnnd2","catenin delta 2 [Source:RGD Symbol;Acc:620734]"
"23931",NA,"","ENSRNOG00000052324","RF00019",""
"23932",NA,"","ENSRNOG00000032213","AABR07033524.1",""
"23933",NA,"","ENSRNOG00000060619","AABR07012582.2",""
"23934",312915,"D4A631","ENSRNOG00000005703","Arfgef1","ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:RGD Symbol;Acc:1560793]"
"23935",103692171,"A0A0G2K8S6","ENSRNOG00000054176","LOC103692171","mannosyl-oligosaccharide glucosidase [Source:RGD Symbol;Acc:9236907]"
"23936",497984,"A1L1J6","ENSRNOG00000017001","Zfp652","zinc finger protein 652 [Source:RGD Symbol;Acc:1566329]"
"23937",NA,"","ENSRNOG00000041450","AABR07056621.1",""
"23938",306765,"A0A0G2K7Z1","ENSRNOG00000016867","Zfp346","zinc finger protein 346 [Source:RGD Symbol;Acc:1308068]"
"23939",NA,"","ENSRNOG00000049586","Mir6331","microRNA 6331 [Source:RGD Symbol;Acc:7489042]"
"23940",24790,"Q01714","ENSRNOG00000014084","Sp1","Sp1 transcription factor [Source:RGD Symbol;Acc:3738]"
"23941",298101,"Q80ZF0","ENSRNOG00000007657","Col27a1","collagen type XXVII alpha 1 chain [Source:RGD Symbol;Acc:735115]"
"23942",NA,"","ENSRNOG00000047373","RF00001",""
"23943",691380,"Q3KR66","ENSRNOG00000020013","Psrc1","proline and serine rich coiled-coil 1 [Source:RGD Symbol;Acc:1585037]"
"23944",NA,"","ENSRNOG00000055045","RF00100",""
"23945",296003,"D3ZTF2","ENSRNOG00000004920","Olr750","olfactory receptor 750 [Source:RGD Symbol;Acc:1333604]"
"23946",360573,"D3ZHL1","ENSRNOG00000012818","Ksr1","kinase suppressor of ras 1 [Source:RGD Symbol;Acc:1308105]"
"23947",108348076,"D3ZHL1","ENSRNOG00000012818","Ksr1","kinase suppressor of ras 1 [Source:RGD Symbol;Acc:1308105]"
"23948",317597,"","ENSRNOG00000060534","RGD1560585","similar to RIKEN cDNA 1700001F22 [Source:RGD Symbol;Acc:1560585]"
"23949",NA,"","ENSRNOG00000053401","AABR07044407.1",""
"23950",NA,"","ENSRNOG00000054924","AABR07072559.1",""
"23951",NA,"","ENSRNOG00000048453","AABR07030053.1",""
"23952",NA,"","ENSRNOG00000049961","AABR07037923.1",""
"23953",NA,"","ENSRNOG00000061884","AC245408.1",""
"23954",NA,"","ENSRNOG00000053257","RF00009",""
"23955",NA,"","ENSRNOG00000040458","Mir652","microRNA 652 [Source:RGD Symbol;Acc:2325439]"
"23956",498985,"F1M3E4","ENSRNOG00000014979","Themis","thymocyte selection associated [Source:RGD Symbol;Acc:1560849]"
"23957",NA,"","ENSRNOG00000028909","AABR07006242.1",""
"23958",NA,"","ENSRNOG00000057435","RF00026",""
"23959",502611,"","ENSRNOG00000040188","Lcn3","lipocalin 3 [Source:RGD Symbol;Acc:1562745]"
"23960",497944,"D3ZIG3","ENSRNOG00000005009","Zfp3","zinc finger protein 3 [Source:RGD Symbol;Acc:1565881]"
"23961",NA,"","ENSRNOG00000048107","AABR07035478.1",""
"23962",404958,"","ENSRNOG00000051708","Olr1084","olfactory receptor 1084 [Source:RGD Symbol;Acc:1334279]"
"23963",NA,"","ENSRNOG00000027239","AABR07037800.1",""
"23964",494445,"Q6PDU1","ENSRNOG00000000248","Srsf2","serine and arginine rich splicing factor 2 [Source:RGD Symbol;Acc:1359422]"
"23965",405977,"","ENSRNOG00000049225","LOC100912371","olfactory receptor 8B3-like [Source:RGD Symbol;Acc:6487344]"
"23966",100912371,"","ENSRNOG00000049225","LOC100912371","olfactory receptor 8B3-like [Source:RGD Symbol;Acc:6487344]"
"23967",NA,"","ENSRNOG00000061606","RF00026",""
"23968",NA,"","ENSRNOG00000046707","AABR07063425.1",""
"23969",29713,"P48548","ENSRNOG00000033796","Kcnj5","potassium voltage-gated channel subfamily J member 5 [Source:RGD Symbol;Acc:61971]"
"23970",497975,"D4AA75","ENSRNOG00000027818","Znhit3","zinc finger, HIT-type containing 3 [Source:RGD Symbol;Acc:1598226]"
"23971",114248,"P61250","ENSRNOG00000005947","Pde6h","phosphodiesterase 6H [Source:RGD Symbol;Acc:70933]"
"23972",NA,"","ENSRNOG00000048590","Mir3551","microRNA 3551 [Source:RGD Symbol;Acc:4888564]"
"23973",NA,"","ENSRNOG00000057112","RF00286",""
"23974",296188,"D4A9V0","ENSRNOG00000004443","Sptlc3","serine palmitoyltransferase, long chain base subunit 3 [Source:RGD Symbol;Acc:1310030]"
"23975",NA,"","ENSRNOG00000054397","RF00026",""
"23976",81633,"","ENSRNOG00000058039","Acta2","actin, alpha 2, smooth muscle, aorta [Source:RGD Symbol;Acc:621676]"
"23977",310288,"D3ZGG8","ENSRNOG00000031406","Hps3","HPS3, biogenesis of lysosomal organelles complex 2 subunit 1 [Source:RGD Symbol;Acc:1310548]"
"23978",NA,"","ENSRNOG00000054992","AABR07017833.1",""
"23979",NA,"","ENSRNOG00000053150","AABR07031526.1",""
"23980",301458,"Q66HF1","ENSRNOG00000011849","Ndufs1","NADH:ubiquinone oxidoreductase core subunit S1 [Source:RGD Symbol;Acc:1359670]"
"23981",689997,"B2RYP3","ENSRNOG00000008271","Fam91a1","family with sequence similarity 91, member A1 [Source:RGD Symbol;Acc:1586304]"
"23982",NA,"","ENSRNOG00000053368","AABR07016947.1",""
"23983",291736,"","ENSRNOG00000016036","Rprd1a","regulation of nuclear pre-mRNA domain containing 1A [Source:RGD Symbol;Acc:1307374]"
"23984",NA,"","ENSRNOG00000054076","AABR07022039.1",""
"23985",499768,"","ENSRNOG00000015970","Tbc1d13","TBC1 domain family, member 13 [Source:RGD Symbol;Acc:1591937]"
"23986",NA,"","ENSRNOG00000051921","AABR07066735.1",""
"23987",361993,"D3ZHF1","ENSRNOG00000043445","Them5","thioesterase superfamily member 5 [Source:RGD Symbol;Acc:1562059]"
"23988",NA,"","ENSRNOG00000055891","AABR07022104.1",""
"23989",499314,"Q3MHT4","ENSRNOG00000020047","Tut1","terminal uridylyl transferase 1, U6 snRNA-specific [Source:RGD Symbol;Acc:1561043]"
"23990",171410,"Q924N5","ENSRNOG00000011381","Acsbg1","acyl-CoA synthetase bubblegum family member 1 [Source:RGD Symbol;Acc:708557]"
"23991",NA,"","ENSRNOG00000054478","AABR07069211.1",""
"23992",494193,"","ENSRNOG00000051489","Klra1","killer cell lectin-like receptor, subfamily A, member 1 [Source:RGD Symbol;Acc:1359586]"
"23993",NA,"","ENSRNOG00000057856","AABR07058789.1",""
"23994",NA,"","ENSRNOG00000060681","LOC102553472","uncharacterized LOC102553472 [Source:RGD Symbol;Acc:7715399]"
"23995",100190936,"D3ZXK7","ENSRNOG00000033378","Rnf123","ring finger protein 123 [Source:RGD Symbol;Acc:2301394]"
"23996",NA,"","ENSRNOG00000060382","AC098763.1",""
"23997",117062,"Q8K585","ENSRNOG00000000488","Hmga1","high mobility group AT-hook 1 [Source:RGD Symbol;Acc:628699]"
"23998",298449,"","ENSRNOG00000019479","Klf17","Kruppel-like factor 17 [Source:RGD Symbol;Acc:1307711]"
"23999",NA,"","ENSRNOG00000059497","AABR07071383.1",""
"24000",117287,"Q5BKC3","ENSRNOG00000018289","Park7","Parkinsonism associated deglycase [Source:RGD Symbol;Acc:621808]"
"24001",117287,"O88767","ENSRNOG00000018289","Park7","Parkinsonism associated deglycase [Source:RGD Symbol;Acc:621808]"
"24002",501201,"","ENSRNOG00000049880","Tmem200c","transmembrane protein 200C [Source:RGD Symbol;Acc:1561734]"
"24003",294318,"Q5PQR3","ENSRNOG00000000540","Btbd9","BTB domain containing 9 [Source:RGD Symbol;Acc:1306975]"
"24004",100911422,"","ENSRNOG00000051591","LOC100911422","nuclear migration protein nudC-like [Source:RGD Symbol;Acc:6493297]"
"24005",100359821,"","ENSRNOG00000055843","LOC100911224","zinc finger protein interacting with ribonucleoprotein K-like [Source:RGD Symbol;Acc:6494420]"
"24006",NA,"","ENSRNOG00000046140","AABR07049184.1",""
"24007",102554666,"","ENSRNOG00000054413","LOC102554666","zinc finger protein 709-like [Source:RGD Symbol;Acc:7644011]"
"24008",501203,"P13832","ENSRNOG00000015278","Myl12a","myosin light chain 12A [Source:RGD Symbol;Acc:1309537]"
"24009",297814,"Q5PPN4","ENSRNOG00000005669","Car8","carbonic anhydrase 8 [Source:RGD Symbol;Acc:1304709]"
"24010",NA,"","ENSRNOG00000043367","Vom1r106","vomeronasal 1 receptor 106 [Source:RGD Symbol;Acc:1359426]"
"24011",309144,"","ENSRNOG00000015540","Ppp6r3","protein phosphatase 6, regulatory subunit 3 [Source:RGD Symbol;Acc:1307145]"
"24012",24855,"A0A0G2JSL4","ENSRNOG00000011375","Tsc2","TSC complex subunit 2 [Source:RGD Symbol;Acc:3908]"
"24013",252882,"","ENSRNOG00000016584","Mamdc4","MAM domain containing 4 [Source:RGD Symbol;Acc:708583]"
"24014",679091,"M0R637","ENSRNOG00000047895","Mettl1","methyltransferase like 1 [Source:RGD Symbol;Acc:1593036]"
"24015",288602,"Q5G5D4","ENSRNOG00000050672","Ervfrd-1","endogenous retrovirus group FRD member 1, envelope [Source:RGD Symbol;Acc:1563240]"
"24016",299587,"","ENSRNOG00000007352","Casp14","caspase 14 [Source:RGD Symbol;Acc:1311781]"
"24017",NA,"","ENSRNOG00000049311","AABR07066826.2",""
"24018",296197,"Q7M0E3","ENSRNOG00000005924","Dstn","destrin, actin depolymerizing factor [Source:RGD Symbol;Acc:1588366]"
"24019",502674,"Q7M0E3","ENSRNOG00000005924","Dstn","destrin, actin depolymerizing factor [Source:RGD Symbol;Acc:1588366]"
"24020",300359,"Q66H73","ENSRNOG00000005713","Ccdc82","coiled-coil domain containing 82 [Source:RGD Symbol;Acc:1359666]"
"24021",309111,"A0A0G2K5L2","ENSRNOG00000049944","Slc25a22","solute carrier family 25 member 22 [Source:RGD Symbol;Acc:1307826]"
"24022",309111,"Q5FVG4","ENSRNOG00000049944","Slc25a22","solute carrier family 25 member 22 [Source:RGD Symbol;Acc:1307826]"
"24023",100911440,"A0A0G2K5L2","ENSRNOG00000049944","Slc25a22","solute carrier family 25 member 22 [Source:RGD Symbol;Acc:1307826]"
"24024",100911440,"Q5FVG4","ENSRNOG00000049944","Slc25a22","solute carrier family 25 member 22 [Source:RGD Symbol;Acc:1307826]"
"24025",24797,"P60042","ENSRNOG00000001837","Sst","somatostatin [Source:RGD Symbol;Acc:3761]"
"24026",360637,"Q5BK07","ENSRNOG00000002748","Ccdc43","coiled-coil domain containing 43 [Source:RGD Symbol;Acc:1311929]"
"24027",89830,"Q6UY90","ENSRNOG00000019354","Ptch1","patched 1 [Source:RGD Symbol;Acc:621425]"
"24028",304293,"D4A8C4","ENSRNOG00000001094","Zfp316","zinc finger protein 316 [Source:RGD Symbol;Acc:1311647]"
"24029",100910754,"","ENSRNOG00000055568","LOC100910754","septin-7-like [Source:RGD Symbol;Acc:6497212]"
"24030",300538,"M0R4T3","ENSRNOG00000058102","Olr1214","olfactory receptor 1214 [Source:RGD Symbol;Acc:1333397]"
"24031",29319,"","ENSRNOG00000021001","Gif","gastric intrinsic factor [Source:RGD Symbol;Acc:62084]"
"24032",NA,"","ENSRNOG00000047770","AABR07042891.1",""
"24033",NA,"","ENSRNOG00000059294","AABR07025689.1",""
"24034",NA,"","ENSRNOG00000057018","RF00424",""
"24035",501502,"B2RZ59","ENSRNOG00000006263","Sh2d1a","SH2 domain containing 1A [Source:RGD Symbol;Acc:1562408]"
"24036",500707,"Q5M7U8","ENSRNOG00000004754","Tc2n","tandem C2 domains, nuclear [Source:RGD Symbol;Acc:1563876]"
"24037",NA,"","ENSRNOG00000055463","RF00560","predicted gene, 25232 [Source:MGI Symbol;Acc:MGI:5455009]"
"24038",83730,"","ENSRNOG00000012748","Vamp8","vesicle-associated membrane protein 8 [Source:RGD Symbol;Acc:620421]"
"24039",685463,"","ENSRNOG00000051457","LOC100911649","ral guanine nucleotide dissociation stimulator-like [Source:RGD Symbol;Acc:6491640]"
"24040",100911649,"","ENSRNOG00000051457","LOC100911649","ral guanine nucleotide dissociation stimulator-like [Source:RGD Symbol;Acc:6491640]"
